6.46668	-0.557901	-2.03813	-1.42963	6.40696	-0.842921	6.5	-0.85	-0.908747	-3.63498
6.34757	-0.879794	-1.71	-1.9431	6.45805	-1.05268	6.45	-1.05	-0.908739	-3.63494
6.34757	-0.879794	-1.71	-1.9431	6.38626	-1.15695	6.35	-1.15	-1.81897	-1.81898
6.20666	-1.17076	-1.56294	-2.18443	6.25499	-1.25007	6.25	-1.25	-1.81896	-1.81896
6.20666	-1.17076	-1.56294	-2.18443	6.43125	-1.48148	6.3	-1.45	0.909739	-3.63894
6.19798	-1.5329	-1.05415	-2.56504	6.36328	-1.65656	6.35	-1.65	0.909727	-3.63891
6.19798	-1.5329	-1.05415	-2.56504	6.3228	-1.81431	6.3	-1.8	-0.999494	-2.9985
6.1668	-1.86736	-0.822212	-2.80799	6.24641	-1.95075	6.25	-1.95	-0.999489	-2.99847
6.1668	-1.86736	-0.822212	-2.80799	6.31851	-2.10969	6.3	-2.1	0.999984	-2.99994
6.20909	-2.19102	-0.433296	-2.94185	6.34644	-2.23829	6.35	-2.25	0.999979	-2.99994
6.20909	-2.19102	-0.433296	-2.94185	6.32593	-2.40018	6.35	-2.4	0	-2.72613
6.25297	-2.53279	-0.147601	-2.9981	6.34927	-2.55175	6.35	-2.55	0	-2.72611
6.25297	-2.53279	-0.147601	-2.9981	6.43125	-2.71878	6.4	-2.7	0.909499	-2.72851
6.33336	-2.85257	0.153706	-2.96736	6.43257	-2.84245	6.45	-2.85	0.909503	-2.72851
6.33336	-2.85257	0.153706	-2.96736	6.46536	-3.00452	6.45	-3	0	-2.99754
6.39321	-3.14955	0.292529	-2.96736	6.44119	-3.14955	6.45	-3.15	0	-2.99754
6.39321	-3.14955	0.292529	-2.96736	6.52249	-3.32007	6.5	-3.3	0.910402	-2.7312
6.48412	-3.46665	0.47587	-2.93979	6.5453	-3.45745	6.55	-3.45	0.910402	-2.7312
6.48412	-3.46665	0.47587	-2.93979	6.6358	-3.59197	6.65	-3.6	1.81722	-2.72583
6.64715	-3.77257	0.820895	-2.88481	6.76011	-3.75457	6.75	-3.75	1.81721	-2.72581
6.64715	-3.77257	0.820895	-2.88481	6.83625	-3.92723	6.8	-3.9	0.907988	-2.72396
6.79845	-4.07425	1.01067	-2.83483	6.85997	-4.05805	6.85	-4.05	0.907976	-2.72393
6.79845	-4.07425	1.01067	-2.83483	6.86943	-4.18507	6.9	-4.2	0.909334	-2.72801
6.92641	-4.36543	1.06305	-2.77073	6.94332	-4.34473	6.95	-4.35	0.90933	-2.72799
6.92641	-4.36543	1.06305	-2.77073	7.05156	-4.49706	7	-4.45	0.910054	-1.8201
7.04211	-4.61017	1.05959	-2.58468	7.04099	-4.55018	7.05	-4.55	0.910054	-1.8201
7.04211	-4.61017	1.05959	-2.58468	7.10252	-4.67934	7.1	-4.7	0.908302	-2.72489
7.15306	-4.87802	1.04183	-2.53259	7.14735	-4.86125	7.15	-4.85	0.908297	-2.72489
7.15306	-4.87802	1.04183	-2.53259	7.3138	-5.05204	7.25	-5	1.81907	-2.72861
7.2859	-5.15525	1.09882	-2.52882	7.30424	-5.15404	7.35	-5.15	1.81907	-2.72861
7.2859	-5.15525	1.09882	-2.52882	7.29446	-5.23429	7.4	-5.3	0.908194	-2.7246
7.42711	-5.44338	1.16183	-2.55898	7.44737	-5.45308	7.45	-5.45	0.90819	-2.72457
7.42711	-5.44338	1.16183	-2.55898	7.63082	-5.61863	7.55	-5.55	1.81974	-1.81974
7.59913	-5.69588	1.29993	-2.4694	7.64356	-5.66706	7.65	-5.65	1.81972	-1.81972
7.59913	-5.69588	1.29993	-2.4694	7.60376	-5.74774	7.7	-5.8	0.90983	-2.72951
7.73811	-5.96053	1.28778	-2.44832	7.7342	-5.95374	7.75	-5.95	0.909826	-2.72948
7.73811	-5.96053	1.28778	-2.44832	7.82165	-6.06822	7.85	-6.1	1.9986	-2.9979
7.91056	-6.2238	1.42378	-2.50533	7.95703	-6.24328	7.95	-6.25	1.99858	-2.99787
7.91056	-6.2238	1.42378	-2.50533	8.17338	-6.44684	8.05	-6.35	1.81738	-1.81739
8.11233	-6.47681	1.56439	-2.43452	8.15891	-6.45335	8.15	-6.45	1.81737	-1.81737
8.11233	-6.47681	1.56439	-2.43452	8.08628	-6.51855	8.2	-6.6	0.909293	-2.72787
8.26937	-6.74621	1.51762	-2.43972	8.25411	-6.74791	8.25	-6.75	0.909293	-2.72787
8.26937	-6.74621	1.51762	-2.43972	8.25648	-6.78122	8.35	-6.85	1.81994	-1.81993
8.44052	-6.98633	1.53125	-2.35246	8.44494	-6.95805	8.45	-6.95	1.81993	-1.81993
8.44052	-6.98633	1.53125	-2.35246	8.39359	-7.01743	8.5	-7.1	1.00006	-3.00018
8.5722	-7.23256	1.46435	-2.38678	8.54925	-7.24433	8.55	-7.25	1.00006	-3.00018
8.5722	-7.23256	1.46435	-2.38678	8.64403	-7.39047	8.65	-7.4	1.99807	-2.99712
8.72678	-7.50507	1.48933	-2.49173	8.73559	-7.5421	8.75	-7.55	1.99808	-2.99712
8.72678	-7.50507	1.48933	-2.49173	8.87176	-7.71912	8.8	-7.65	0.909955	-1.8199
8.86849	-7.76724	1.4208	-2.45534	8.84538	-7.75497	8.85	-7.75	0.909946	-1.81988
8.86849	-7.76724	1.4208	-2.45534	8.88333	-7.88636	8.9	-7.9	0.999086	-2.9973
8.9863	-8.02499	1.34463	-2.49281	8.95966	-8.0381	8.95	-8.05	0.999095	-2.9973
8.9863	-8.02499	1.34463	-2.49281	8.8564	-8.01424	9	-8.15	0.909309	-1.8186
9.09743	-8.27178	1.22997	-2.40745	9.05896	-8.24314	9.05	-8.25	0.909301	-1.81859
9.09743	-8.27178	1.22997	-2.40745	9.17781	-8.47056	9.1	-8.4	1.0004	-3.00119
9.1883	-8.52972	1.12979	-2.46143	9.15332	-8.54857	9.15	-8.55	1.00038	-3.00117
9.1883	-8.52972	1.12979	-2.46143	9.22922	-8.6898	9.2	-8.65	0.909508	-1.819
9.27972	-8.78485	1.02746	-2.41305	9.24541	-8.76863	9.25	-8.75	0.9095	-1.81899
9.27972	-8.78485	1.02746	-2.41305	9.37748	-9.00609	9.35	-8.95	1.99965	-3.99928
9.41338	-9.08702	1.12392	-2.60297	9.44703	-9.15328	9.45	-9.15	1.99964	-3.99928
9.41338	-9.08702	1.12392	-2.60297	9.50096	-9.25642	9.5	-9.25	0.999584	-1.99917
9.53327	-9.34957	1.14722	-2.60965	9.54157	-9.35195	9.55	-9.35	0.999584	-1.99917
9.53327	-9.34957	1.14722	-2.60965	9.47534	-9.42627	9.55	-9.5	0	-3.00023
9.60083	-9.6289	0.999935	-2.66709	9.54779	-9.64959	9.55	-9.65	0	-3.0002
9.60083	-9.6289	0.999935	-2.66709	9.69942	-9.88416	9.6	-9.8	0.999005	-2.997
9.67518	-9.91381	0.919518	-2.72311	9.64606	-9.9341	9.65	-9.95	0.998995	-2.997
9.67518	-9.91381	0.919518	-2.72311	9.60087	-9.96395	9.7	-10.05	0.909855	-1.81969
9.75775	-10.1775	0.861794	-2.61213	9.73801	-10.1396	9.75	-10.15	0.909847	-1.81969
9.75775	-10.1775	0.861794	-2.61213	9.92627	-10.4745	9.75	-10.3	0	-3.00065
9.8017	-10.4551	0.729983	-2.66341	9.75524	-10.4732	9.75	-10.45	0	-3.00063
9.8017	-10.4551	0.729983	-2.66341	9.71825	-10.5087	9.8	-10.6	0.90817	-2.72451
9.86667	-10.7504	0.681883	-2.6698	9.85048	-10.7526	9.85	-10.75	0.908161	-2.72448
9.86667	-10.7504	0.681883	-2.6698	9.88465	-10.9383	9.85	-10.9	0	-2.73074
9.88955	-11.0424	0.519624	-2.66556	9.83614	-11.041	9.85	-11.05	0	-2.73073
9.88955	-11.0424	0.519624	-2.66556	9.83952	-11.1692	9.85	-11.2	0	-2.99965
9.89542	-11.3285	0.375722	-2.72654	9.84568	-11.3496	9.85	-11.35	0	-2.99961
9.89542	-11.3285	0.375722	-2.72654	9.87961	-11.5637	9.85	-11.5	0	-2.99843
9.8851	-11.6153	0.226057	-2.7701	9.83206	-11.6307	9.85	-11.65	0	-2.99843
9.8851	-11.6153	0.226057	-2.7701	9.85311	-11.8523	9.8	-11.75	-1.0003	-2.00061
9.83305	-11.8696	-0.00711449	-2.69946	9.74928	-11.8442	9.75	-11.85	-1.00029	-2.00059
9.83305	-11.8696	-0.00711449	-2.69946	9.69694	-11.9706	9.7	-12	-1.0004	-3.00119
9.74841	-12.1442	-0.269243	-2.71453	9.65354	-12.1497	9.65	-12.15	-1.00039	-3.00116
9.74841	-12.1442	-0.269243	-2.71453	9.72311	-12.3964	9.6	-12.25	-0.999885	-1.99981
9.64049	-12.3839	-0.522215	-2.61515	9.54859	-12.3478	9.55	-12.35	-0.999884	-1.99979
9.64049	-12.3839	-0.522215	-2.61515	9.39039	-12.3902	9.45	-12.45	-1.99803	-1.99805
9.4818	-12.6009	-0.854605	-2.47542	9.36086	-12.5501	9.35	-12.55	-1.99804	-1.99804
9.4818	-12.6009	-0.854605	-2.47542	9.34456	-12.7106	9.3	-12.65	-0.909773	-1.81953
9.3074	-12.819	-1.1057	-2.30694	9.22134	-12.7613	9.25	-12.75	-0.909773	-1.81954
9.3074	-12.819	-1.1057	-2.30694	9.15326	-13.0031	9.05	-12.85	-3.99257	-1.99629
9.02764	-13.0034	-1.63348	-2.16084	8.84161	-12.9519	8.85	-12.95	-3.99253	-1.99627
9.02764	-13.0034	-1.63348	-2.16084	8.71632	-12.9613	8.75	-13	-1.8213	-0.910651
8.75827	-13.1444	-1.9143	-1.86041	8.66358	-13.0431	8.65	-13.05	-1.8213	-0.910651
8.75827	-13.1444	-1.9143	-1.86041	8.54518	-13.1702	8.5	-13.1	-2.997	-0.999005
8.46674	-13.247	-2.22629	-1.5993	8.35763	-13.1557	8.35	-13.15	-2.997	-0.998995
8.46674	-13.247	-2.22629	-1.5993	8.22926	-13.1698	8.2	-13.15	-2.72741	0
8.13097	-13.2902	-2.50989	-1.18522	8.03583	-13.1513	8.05	-13.15	-2.72742	0
8.13097	-13.2902	-2.50989	-1.18522	7.82914	-13.0525	7.9	-13.15	-2.72986	0
7.81081	-13.2941	-2.64813	-0.791298	7.76538	-13.1647	7.75	-13.15	-2.72986	0
7.81081	-13.2941	-2.64813	-0.791298	7.66146	-13.3079	7.6	-13.2	-2.9979	-0.999304
7.49867	-13.3148	-2.79528	-0.608581	7.44786	-13.2517	7.45	-13.25	-2.9979	-0.999304
7.49867	-13.3148	-2.79528	-0.608581	7.21108	-13.0985	7.3	-13.25	-2.72846	0
7.17602	-13.3113	-2.84301	-0.389123	7.16011	-13.2382	7.15	-13.25	-2.72844	0
7.17602	-13.3113	-2.84301	-0.389123	6.88472	-12.9588	7	-13.2	-2.99784	0.999284
6.87109	-13.2539	-2.90678	-0.0882476	6.84891	-13.1493	6.85	-13.15	-2.99784	0.999284
6.87109	-13.2539	-2.90678	-0.0882476	6.77424	-13.2337	6.7	-13.1	-2.72787	0.909275
6.55443	-13.1679	-2.89735	0.210562	6.55759	-13.0679	6.55	-13.05	-2.72787	0.909284
6.55443	-13.1679	-2.89735	0.210562	6.40137	-13.0799	6.4	-13.05	-2.72678	0
6.24856	-13.0995	-2.85715	0.351313	6.26174	-13.0534	6.25	-13.05	-2.72678	0
6.24856	-13.0995	-2.85715	0.351313	6.10143	-13.0076	6.1	-13	-2.72966	0.909888
5.93824	-13.0055	-2.84563	0.524053	5.94198	-12.9494	5.95	-12.95	-2.72963	0.90988
5.93824	-13.0055	-2.84563	0.524053	5.79854	-12.8478	5.8	-12.85	-2.99777	1.99851
5.65231	-12.8485	-2.84924	0.850353	5.65107	-12.7365	5.65	-12.75	-2.99778	1.99852
5.65231	-12.8485	-2.84924	0.850353	5.50547	-12.5721	5.55	-12.7	-1.81798	0.908995
5.38774	-12.7044	-2.69677	1.00808	5.43839	-12.652	5.45	-12.65	-1.81799	0.908995
5.38774	-12.7044	-2.69677	1.00808	5.27506	-12.4782	5.3	-12.55	-2.72627	1.81753
5.11066	-12.5315	-2.63543	1.20127	5.1307	-12.4684	5.15	-12.45	-2.72625	1.8175
5.11066	-12.5315	-2.63543	1.20127	5.04446	-12.3808	5.05	-12.35	-1.8199	1.81989
4.87516	-12.3251	-2.46676	1.43315	4.92985	-12.2499	4.95	-12.25	-1.81991	1.8199
4.87516	-12.3251	-2.46676	1.43315	4.75061	-11.9803	4.85	-12.15	-1.99928	1.99929
4.69154	-12.1261	-2.26968	1.60666	4.75915	-12.0666	4.75	-12.05	-1.99928	1.99928
4.69154	-12.1261	-2.26968	1.60666	4.69113	-11.9084	4.7	-11.9	-0.908236	2.72471
4.54096	-11.8485	-1.95988	1.92088	4.64378	-11.7442	4.65	-11.75	-0.908231	2.7247
4.54096	-11.8485	-1.95988	1.92088	4.59746	-11.6205	4.6	-11.65	-0.909847	1.81971
4.43661	-11.6043	-1.61363	2.024	4.54975	-11.5706	4.55	-11.55	-0.909843	1.81969
4.43661	-11.6043	-1.61363	2.024	4.47442	-11.3673	4.5	-11.35	-1.0008	4.0032
4.35497	-11.2804	-1.36517	2.40365	4.44059	-11.1496	4.45	-11.15	-1.0008	4.00321
4.35497	-11.2804	-1.36517	2.40365	4.43713	-11.024	4.45	-11.05	0	1.81614
4.32572	-10.9737	-0.98744	2.5349	4.45136	-10.93	4.45	-10.95	0	1.81612
4.32572	-10.9737	-0.98744	2.5349	4.44745	-10.786	4.45	-10.8	0	2.72555
4.33632	-10.6704	-0.6155	2.61047	4.45788	-10.6457	4.45	-10.65	0	2.72554
4.33632	-10.6704	-0.6155	2.61047	4.46329	-10.5756	4.45	-10.5	0	2.729
4.35416	-10.3609	-0.349028	2.68058	4.44057	-10.3382	4.45	-10.35	0	2.72898
4.35416	-10.3609	-0.349028	2.68058	4.51895	-10.2367	4.5	-10.2	0.908962	2.72687
4.43215	-10.055	0.0136408	2.71495	4.54925	-10.0439	4.55	-10.05	0.908954	2.72685
4.43215	-10.055	0.0136408	2.71495	4.63224	-9.9707	4.6	-9.9	0.909756	2.72927
4.53538	-9.75305	0.330575	2.7259	4.63755	-9.74952	4.65	-9.75	0.909752	2.72926
4.53538	-9.75305	0.330575	2.7259	4.60757	-9.4335	4.7	-9.6	0.90859	2.72578
4.65871	-9.45696	0.601455	2.71367	4.74589	-9.4609	4.75	-9.45	0.908586	2.72576
4.65871	-9.45696	0.601455	2.71367	4.89179	-9.39473	4.85	-9.3	1.81967	2.72952
4.83649	-9.1487	0.949398	2.74483	4.94849	-9.13867	4.95	-9.15	1.81967	2.72951
4.83649	-9.1487	0.949398	2.74483	4.95209	-8.96272	5	-9.05	0.999884	1.99977
4.98455	-8.91077	1.11514	2.63067	5.04121	-8.94979	5.05	-8.95	0.999874	1.99974
4.98455	-8.91077	1.11514	2.63067	5.20806	-8.88942	5.15	-8.8	1.81805	2.72708
5.1867	-8.62838	1.36304	2.60878	5.26887	-8.63564	5.25	-8.65	1.81803	2.72705
5.1867	-8.62838	1.36304	2.60878	5.3785	-8.56768	5.35	-8.55	1.99956	1.99957
5.38334	-8.39622	1.55132	2.51894	5.44864	-8.42738	5.45	-8.45	1.99954	1.99954
5.38334	-8.39622	1.55132	2.51894	5.56465	-8.44845	5.5	-8.35	0.909045	1.81807
5.54647	-8.18007	1.52783	2.32879	5.53862	-8.24357	5.55	-8.25	0.909045	1.81808
5.54647	-8.18007	1.52783	2.32879	5.64921	-8.02513	5.7	-8.1	2.72608	2.72608
5.78206	-7.93973	1.73815	2.27908	5.85094	-7.95601	5.85	-7.95	2.72606	2.72606
5.78206	-7.93973	1.73815	2.27908	5.93492	-7.84119	5.95	-7.85	1.81801	1.81801
6.01632	-7.71217	1.87234	2.2069	6.05986	-7.73559	6.05	-7.75	1.81802	1.81801
6.01632	-7.71217	1.87234	2.2069	6.13741	-7.63243	6.15	-7.65	1.81798	1.81798
6.23939	-7.50625	1.92559	2.09201	6.25659	-7.54336	6.25	-7.55	1.81798	1.81798
6.23939	-7.50625	1.92559	2.09201	6.39143	-7.46358	6.35	-7.45	1.82027	1.82027
6.45148	-7.32018	1.9272	1.95559	6.452	-7.36418	6.45	-7.35	1.82025	1.82025
6.45148	-7.32018	1.9272	1.95559	6.47916	-7.09783	6.6	-7.25	2.99862	1.99908
6.69812	-7.1349	2.09519	1.92322	6.7556	-7.14598	6.75	-7.15	2.99862	1.99908
6.69812	-7.1349	2.09519	1.92322	6.68682	-6.93297	6.8	-7.05	0.908005	1.816
6.89676	-6.93501	1.99501	1.88606	6.86356	-6.94732	6.85	-6.95	0.908	1.81601
6.89676	-6.93501	1.99501	1.88606	7.08741	-6.92602	7	-6.85	2.72856	1.81904
7.13635	-6.7394	2.05813	1.84941	7.15695	-6.75136	7.15	-6.75	2.72854	1.81902
7.13635	-6.7394	2.05813	1.84941	7.29976	-6.68807	7.25	-6.65	1.8202	1.8202
7.35879	-6.54832	2.04659	1.81159	7.35505	-6.56058	7.35	-6.55	1.82018	1.82018
7.35879	-6.54832	2.04659	1.81159	7.53544	-6.5372	7.5	-6.5	2.99964	0.999884
7.60847	-6.414	2.18701	1.66534	7.65664	-6.46417	7.65	-6.45	2.99964	0.999884
7.60847	-6.414	2.18701	1.66534	7.67559	-6.34628	7.75	-6.4	1.81709	0.908549
7.85053	-6.29346	2.19122	1.46958	7.85193	-6.35845	7.85	-6.35	1.81709	0.908545
7.85053	-6.29346	2.19122	1.46958	8.03231	-6.28406	8	-6.25	2.72931	1.81954
8.11422	-6.13883	2.26241	1.44806	8.13749	-6.14586	8.15	-6.15	2.72928	1.81952
8.11422	-6.13883	2.26241	1.44806	8.21488	-6.01843	8.25	-6.05	1.99977	1.99976
8.33845	-5.97123	2.25605	1.51916	8.33626	-5.94674	8.35	-5.95	1.99977	1.99976
8.33845	-5.97123	2.25605	1.51916	8.50318	-5.89335	8.5	-5.9	2.72796	0.909326
8.62207	-5.83307	2.36683	1.42897	8.65894	-5.86309	8.65	-5.85	2.72796	0.909321
8.62207	-5.83307	2.36683	1.42897	8.77185	-5.74314	8.75	-5.75	1.81776	1.81775
8.8686	-5.65945	2.32353	1.4801	8.85444	-5.64273	8.85	-5.65	1.81774	1.81773
8.8686	-5.65945	2.32353	1.4801	9.02394	-5.6024	8.95	-5.55	1.99657	1.99656
9.07702	-5.48354	2.24759	1.56637	9.05088	-5.45385	9.05	-5.45	1.99654	1.99655
9.07702	-5.48354	2.24759	1.56637	9.04088	-5.29691	9.2	-5.4	2.72728	0.909094
9.33308	-5.3186	2.2751	1.54343	9.34223	-5.32623	9.35	-5.35	2.72727	0.90909
9.33308	-5.3186	2.2751	1.54343	9.39579	-5.21659	9.45	-5.25	1.81816	1.81815
9.56833	-5.14046	2.2283	1.56948	9.55303	-5.13194	9.55	-5.15	1.81813	1.81813
9.56833	-5.14046	2.2283	1.56948	9.75019	-5.14652	9.65	-5.05	1.82036	1.82036
9.78603	-4.94979	2.14377	1.62633	9.7586	-4.93134	9.75	-4.95	1.82036	1.82037
9.78603	-4.94979	2.14377	1.62633	9.9198	-4.86941	9.85	-4.85	1.81578	1.81577
9.98938	-4.75715	2.04162	1.66838	9.95641	-4.74358	9.95	-4.75	1.81575	1.81575
9.98938	-4.75715	2.04162	1.66838	10.0029	-4.54771	10.05	-4.6	1.82039	2.7306
10.1783	-4.51266	1.93145	1.85904	10.1428	-4.45119	10.15	-4.45	1.8204	2.7306
10.1783	-4.51266	1.93145	1.85904	10.1981	-4.26556	10.25	-4.3	1.81769	2.72652
10.3776	-4.23587	1.89032	2.0841	10.3644	-4.16342	10.35	-4.15	1.81768	2.7265
10.3776	-4.23587	1.89032	2.0841	10.5985	-4.12247	10.45	-4.05	1.81792	1.81792
10.5636	-3.97603	1.82169	2.1793	10.5415	-3.9454	10.55	-3.95	1.8179	1.8179
10.5636	-3.97603	1.82169	2.1793	10.7092	-3.85166	10.65	-3.85	1.81903	1.81904
10.7627	-3.74321	1.81816	2.15813	10.7616	-3.75002	10.75	-3.75	1.81902	1.81903
10.7627	-3.74321	1.81816	2.15813	10.795	-3.60617	10.8	-3.6	0.909773	2.72931
10.9077	-3.48384	1.6472	2.22713	10.8527	-3.46164	10.85	-3.45	0.909764	2.72928
10.9077	-3.48384	1.6472	2.22713	10.9584	-3.30584	10.95	-3.3	1.99953	2.99928
11.059	-3.21028	1.60526	2.38565	11.0447	-3.1561	11.05	-3.15	1.9995	2.99925
11.059	-3.21028	1.60526	2.38565	11.1178	-2.98807	11.1	-3	0.907725	2.72317
11.19	-2.90722	1.46227	2.51117	11.1427	-2.86566	11.15	-2.85	0.907708	2.72314
11.19	-2.90722	1.46227	2.51117	11.1491	-2.68183	11.2	-2.7	0.908929	2.72678
11.3021	-2.59235	1.31012	2.63148	11.2525	-2.55311	11.25	-2.55	0.908929	2.72678
11.3021	-2.59235	1.31012	2.63148	11.1188	-2.36202	11.2	-2.4	-0.909276	2.72782
11.3035	-2.27957	0.865255	2.70433	11.1594	-2.25598	11.15	-2.25	-0.909276	2.72782
11.3035	-2.27957	0.865255	2.70433	11.2029	-2.09837	11.25	-2.1	1.81915	2.72871
11.3756	-1.97009	0.793653	2.7422	11.3525	-1.95787	11.35	-1.95	1.81913	2.72869
11.3756	-1.97009	0.793653	2.7422	11.3011	-1.79507	11.35	-1.8	0	2.73035
11.3979	-1.6696	0.591261	2.73968	11.3326	-1.67041	11.35	-1.65	0	2.73033
11.3979	-1.6696	0.591261	2.73968	11.0622	-1.44342	11.3	-1.5	-0.999165	2.99748
11.3615	-1.37739	0.293075	2.79586	11.2595	-1.35818	11.25	-1.35	-0.999155	2.99745
11.3615	-1.37739	0.293075	2.79586	11.1658	-1.23674	11.2	-1.25	-0.909822	1.81964
11.2751	-1.11331	-0.0768146	2.66106	11.1524	-1.15803	11.15	-1.15	-0.909822	1.81964
11.2751	-1.11331	-0.0768146	2.66106	10.8534	-0.929069	11.05	-0.95	-1.99817	3.99632
11.1191	-0.790204	-0.540035	2.83827	10.9584	-0.728742	10.95	-0.75	-1.99816	3.99632
11.1191	-0.790204	-0.540035	2.83827	10.8608	-0.663121	10.9	-0.649999	-0.908549	1.8171
10.9642	-0.514653	-0.83775	2.7233	10.8648	-0.553034	10.85	-0.549999	-0.908532	1.81708
10.9642	-0.514653	-0.83775	2.7233	10.8451	-0.437482	10.75	-0.45	-1.8174	1.81738
10.7642	-0.280526	-1.17376	2.51887	10.6542	-0.347474	10.65	-0.35	-1.8174	1.81738
10.7642	-0.280526	-1.17376	2.51887	10.5062	-0.245062	10.5	-0.25	-2.72796	1.81864
10.4903	-0.0768334	-1.62522	2.29037	10.3438	-0.150982	10.35	-0.15	-2.72796	1.81864
10.4903	-0.0768334	-1.62522	2.29037	10.4884	-0.0812124	10.25	-0.0999996	-1.81964	0.909826
10.233	0.0637258	-1.87047	1.94393	10.1537	-0.0482457	10.15	-0.0499992	-1.81963	0.909818
10.233	0.0637258	-1.87047	1.94393	9.92588	0.00395802	10	9.49949e-07	-2.73049	0.910169
9.94233	0.156558	-2.13569	1.56771	9.85676	0.0351738	9.85	0.0500011	-2.73047	0.910161
9.94233	0.156558	-2.13569	1.56771	9.63973	0.0585714	9.7	0.0500011	-2.72439	0
9.62704	0.183547	-2.3853	1.11396	9.54669	0.0374948	9.55	0.0500011	-2.72438	0
9.62704	0.183547	-2.3853	1.11396	9.32242	0.112393	9.4	0.100001	-2.72773	0.90923
9.30465	0.229911	-2.57237	0.876705	9.24446	0.153574	9.25	0.15	-2.7277	0.909222
9.30465	0.229911	-2.57237	0.876705	9.0614	0.20077	9.1	0.2	-2.72652	0.908843
8.9846	0.293356	-2.68767	0.773832	8.94752	0.260272	8.95	0.25	-2.72653	0.908843
8.9846	0.293356	-2.68767	0.773832	8.90199	0.247143	8.85	0.25	-1.81847	0
8.72455	0.321165	-2.57694	0.595316	8.76016	0.263752	8.75	0.25	-1.81846	0
8.72455	0.321165	-2.57694	0.595316	8.46355	0.258809	8.55	0.25	-3.6326	0
8.39726	0.319697	-2.71257	0.386514	8.35367	0.252596	8.35	0.25	-3.6326	0
8.39726	0.319697	-2.71257	0.386514	8.05161	0.241868	8.2	0.25	-2.72841	0
8.07657	0.305088	-2.78243	0.208595	8.05411	0.247878	8.05	0.25	-2.72842	0
8.07657	0.305088	-2.78243	0.208595	7.78653	0.205765	7.9	0.2	-2.72708	-0.909025
7.75695	0.236112	-2.82459	-0.0777924	7.74339	0.144028	7.75	0.15	-2.72705	-0.909016
7.75695	0.236112	-2.82459	-0.0777924	7.77346	0.0969346	7.6	0.100001	-2.73169	-0.910554
7.45018	0.136519	-2.8139	-0.361466	7.45362	0.0452052	7.45	0.0500011	-2.73169	-0.910554
7.45018	0.136519	-2.8139	-0.361466	7.15329	0.0425189	7.3	0.0500011	-2.99789	0
7.16742	0.0657067	-2.81754	-0.469562	7.16618	0.0287673	7.15	0.0500011	-2.9979	0
7.16742	0.0657067	-2.81754	-0.469562	7.17215	-0.0469302	7.05	-0.0499995	-1.81811	-1.81813
6.90507	-0.0655096	-2.6691	-0.717739	6.95426	-0.147757	6.95	-0.15	-1.8181	-1.81811
6.90507	-0.0655096	-2.6691	-0.717739	6.83008	-0.250179	6.85	-0.25	-1.81646	-1.81646
6.68693	-0.244106	-2.43295	-1.02817	6.76395	-0.345347	6.75	-0.35	-1.81645	-1.81645
6.68693	-0.244106	-2.43295	-1.02817	6.74798	-0.457727	6.65	-0.45	-1.81901	-1.819
6.48226	-0.461015	-2.23711	-1.35186	6.54569	-0.565853	6.55	-0.549999	-1.81899	-1.81898
6.48226	-0.461015	-2.23711	-1.35186	6.565	-0.754748	6.5	-0.749999	-0.909789	-3.63914
